"StartDate","EndDate","Status","IPAddress","Progress","Duration..in.seconds.","Finished","RecordedDate","ResponseId","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","LocationLatitude","LocationLongitude","DistributionChannel","UserLanguage","ic","Q1","att_1","att_2","comp_1","comp_2","auto_1","auto_1_ad","ad_1","resp_software1_10","resp_human1_10","liable_firm1_1","liable_human1_1","liab_text1","comp_3","co_1","co_1_ad","ad_2","resp_software2_10","resp_human2_10","liab_firm2_1","liab_human2_1","liab_text2","comp_4","gender","gender_4_TEXT","ethnicity","ethnicity_6_TEXT","age","education","education_8_TEXT","license","ai_knowledge_1","PROLIFIC_PID"
"2023-10-20 13:58:31","2023-10-20 14:02:14","0","Anonymized","100","222","1","2023-10-20 14:02:14","R_1i25b0QPrZEUUnz","","","","","Anonymized","Anonymized","anonymous","EN","1","63cc4ca8aa8ed478722c8a7c","2","2","2","4","","","","","","","","","","","5","1","30","70","40","60","The human is still ultimately responsible for what happens. The automated system is a co-pilot while the human is the pilot.","1","1","","3","","53","4","","1","65","63cc4ca8aa8ed478722c8a7c"
"2023-10-20 14:00:21","2023-10-20 14:02:14","0","Anonymized","100","113","1","2023-10-20 14:02:15","R_5gRvdRFGso1fYwV","","","","","Anonymized","Anonymized","anonymous","EN","1","59b759afd793b400014597f9","2","2","2","4","4","","","39","100","68","100","I think the human driver is more liable because he was still the one in control of the vehicle. ","2","","","","","","","","","","2","","3","","30","5","","1","8","59b759afd793b400014597f9"
"2023-10-20 13:58:40","2023-10-20 14:02:16","0","Anonymized","100","215","1","2023-10-20 14:02:16","R_DpffmGZzBIikGS5","","","","","Anonymized","Anonymized","anonymous","EN","1","5be42f3b98f5f40001a994f4","2","2","2","4","","6","1","91","19","90","19","The autopilot is supposed to handle situations like this.","2","","","","","","","","","","1","","3","","65","4","","1","30","5be42f3b98f5f40001a994f4"
"2023-10-20 14:00:21","2023-10-20 14:02:18","0","Anonymized","100","116","1","2023-10-20 14:02:19","R_210WBNkAYNYRN28","","","","","Anonymized","Anonymized","anonymous","EN","1","60bd88b8fc436774352f53b9","2","2","2","4","","4","1","30","70","0","90","The human driver is more liable because he was distracted.","2","","","","","","","","","","2","","2","","21","3","","1","30","60bd88b8fc436774352f53b9"
"2023-10-20 13:59:37","2023-10-20 14:02:43","0","Anonymized","100","186","1","2023-10-20 14:02:44","R_1LGs6FqbZFsxp4w","","","","","Anonymized","Anonymized","anonymous","EN","1","60bfa70dc02807c74e0277c7","2","2","2","4","","","","","","","","","","","3","1","85","100","85","100","The human is the main driver, they have the ultimate responsibility for driving safe.","1","2","","3","","46","3","","1","42","60bfa70dc02807c74e0277c7"
"2023-10-20 13:58:46","2023-10-20 14:02:56","0","Anonymized","100","249","1","2023-10-20 14:02:57","R_1pRNhpQdNjUhuVK","","","","","Anonymized","Anonymized","anonymous","EN","1","61004f4069555d737ceab14c","2","1","2","4","","","","","","","","","","","4","1","0","91","9","90","The human driver is ultimately in charge of the car and has a responsibility to correct actions","1","2","","3","","35","4","","1","21","61004f4069555d737ceab14c"
"2023-10-20 14:00:54","2023-10-20 14:03:22","0","Anonymized","100","148","1","2023-10-20 14:03:23","R_3MbxNQftcXuhSSd","","","","","Anonymized","Anonymized","anonymous","EN","1","63e8326b8d067b28655586fb","2","2","2","4","","4","1","67","75","62","80","I think it falls on both of them, it really depends on how well the automation system of the car is","2","","","","","","","","","","1","","3","","20","3","","2","20","63e8326b8d067b28655586fb"
"2023-10-20 14:00:35","2023-10-20 14:04:35","0","Anonymized","100","239","1","2023-10-20 14:04:36","R_2TvFFsH8m8nji0b","","","","","Anonymized","Anonymized","anonymous","EN","1","6452b81a66cefd7f77fa11d6","2","2","2","4","","","","","","","","","","5","","","61","70","60","100","I made the assumption that Aeon was not fully automated meaning some of the responsibility is still on the human driver. The human driver then should always maintain awareness even when the copilot is on","1","1","","4","","23","3","","1","60","6452b81a66cefd7f77fa11d6"
"2023-10-20 13:54:03","2023-10-20 14:04:52","0","Anonymized","100","648","1","2023-10-20 14:04:53","R_1r08zx92vWkcb1a","","","","","Anonymized","Anonymized","anonymous","EN","1","615374298783c874703e15a6","2","2","2","4","","","","","","","","","","","4","1","88","30","90","20","Aeon claims that it was involved in reduction of 92% of collisions, but this situation seems very simple to have been caught by the basics of AI driving. Therefore, the company, who made these safety claims should be held responsible ","1","2","","2","","24","4","","1","40","615374298783c874703e15a6"
"2023-10-20 13:58:47","2023-10-20 14:04:55","0","Anonymized","100","368","1","2023-10-20 14:04:56","R_ai7kjva7UAykmnn","","","","","Anonymized","Anonymized","anonymous","EN","1","65137e61503cce91c0e0d660","2","2","2","4","","","","","","","","","","","4","1","60","70","80","100","I think that they are both liable for the accident.  Both should have been paying attention to the stop sign and traffic.  Having the copilot doesn't give the human an excuse to completely ignore the road conditions.  The copilot is also capable of noticing the stop sign and should have stopped the car or at least alerted the human strongly. They both did things incorrectly.","1","1","","3","","41","7","","1","60","65137e61503cce91c0e0d660"
"2023-10-20 14:01:52","2023-10-20 14:05:00","0","Anonymized","100","188","1","2023-10-20 14:05:01","R_1JJfcDsOc52DsoP","","","","","Anonymized","Anonymized","anonymous","EN","1","5ee642c9f5cb343a58b1ef13","2","2","1","4","","5","1","81","81","90","90","I believe they are both liable. The human should have still been paying attention  and the car company represents safety.","2","","","","","","","","","","1","","3","","42","4","","1","20","5ee642c9f5cb343a58b1ef13"
"2023-10-20 14:02:54","2023-10-20 14:06:06","0","Anonymized","100","191","1","2023-10-20 14:06:06","R_2wvqROiNeOhR93g","","","","","Anonymized","Anonymized","anonymous","EN","1","602b3ed14ae791260d6d12c5","2","2","2","4","","","","","","","","","","4","","","51","60","51","61","i would say the human driver because this is not proven technogoly to be completely safe.  You shouldn't be on your cell phone either while driving.  so therefore the human is slightly more at fault.","1","1","","3","","34","3","","1","28","602b3ed14ae791260d6d12c5"
"2023-10-20 14:01:41","2023-10-20 14:06:48","0","Anonymized","100","307","1","2023-10-20 14:06:48","R_2ttnDR91oCgCVto","","","","","Anonymized","Anonymized","anonymous","EN","1","62fbf39b7c56e008ebb681a1","2","2","2","4","","","","","","","","","","","4","1","0","100","0","100","The human driver is liable as they have the ultimate responsibility to control the vehicle.","1","2","","3","","48","4","","1","10","62fbf39b7c56e008ebb681a1"
"2023-10-20 14:04:04","2023-10-20 14:07:29","0","Anonymized","100","204","1","2023-10-20 14:07:30","R_WqyvgqkYxKJiAG5","","","","","Anonymized","Anonymized","anonymous","EN","1","5f060fa4cf10ff12c4e42b9d","2","2","2","4","","3","1","40","60","40","70","It's not clear to me whether this type of car is self-driving, or just has some automated protective measures. Since the driver should not be looking at a phone while driving, I think they are more liable.","2","","","","","","","","","","2","","3","","30","5","","1","12","5f060fa4cf10ff12c4e42b9d"
"2023-10-20 14:04:27","2023-10-20 14:08:01","0","Anonymized","100","213","1","2023-10-20 14:08:02","R_1F5iqah5XhYSWji","","","","","Anonymized","Anonymized","anonymous","EN","1","65200d850784dad91e0f2ee9","2","1","2","4","","3","1","11","96","26","95","the human looked away","3","","","","","","","","","","2","","4","","26","4","","1","59","65200d850784dad91e0f2ee9"
"2023-10-20 14:04:14","2023-10-20 14:08:57","0","Anonymized","100","282","1","2023-10-20 14:08:58","R_116NJpC6JZoxx7H","","","","","Anonymized","Anonymized","anonymous","EN","1","5f2c73c7ab632e151a7cf970","2","2","2","4","","","","","","","","","","5","","","100","90","100","100","The company definitely because the Copilot feature in a car they created, did not work properly. The human because no matter what, they should have been paying attention just in case the car failed (as it did here).","1","2","","3","","45","3","","1","10","5f2c73c7ab632e151a7cf970"
"2023-10-20 14:06:50","2023-10-20 14:09:20","0","Anonymized","100","149","1","2023-10-20 14:09:21","R_3M41SnWbh3FBhTI","","","","","Anonymized","Anonymized","anonymous","EN","1","5c8d1bee1bb19f00019d519e","2","2","1","4","5","","","100","100","100","100","The human was inattentive while driving and the company made a faulty machine.","2","","","","","","","","","","1","","1","","31","3","","2","51","5c8d1bee1bb19f00019d519e"
"2023-10-20 14:07:11","2023-10-20 14:09:28","0","Anonymized","100","136","1","2023-10-20 14:09:29","R_1kSvoM7aVC1Pbjm","","","","","Anonymized","Anonymized","anonymous","EN","1","60e783bca822b3fc303ffd21","2","2","2","4","","","","","","","","","","4","","","10","95","15","85","I think copilot is only a supportive technology, not a replacement technology. The driver should still be focused and aware of what is happening.","1","1","","3","","24","4","","2","15","60e783bca822b3fc303ffd21"
"2023-10-20 14:06:16","2023-10-20 14:09:29","0","Anonymized","100","192","1","2023-10-20 14:09:30","R_28O2OCURHtCBpQx","","","","","Anonymized","Anonymized","anonymous","EN","1","636170aa8140956fdb365473","2","2","2","4","4","","","75","67","73","74","I believe they are both liable. But ultimately its the human that needs to pay attention.","2","","","","","","","","","","1","","6","native american","47","1","","1","77","636170aa8140956fdb365473"
"2023-10-20 14:03:36","2023-10-20 14:09:32","0","Anonymized","100","355","1","2023-10-20 14:09:33","R_DpCzhVTbF0uYbPX","","","","","Anonymized","Anonymized","anonymous","EN","1","558980cdfdf99b7ae47f5a75","2","2","2","4","","","","","","","","","","4","","","75","60","85","75","So while I do believe that both are at fault, because I had selected the level 4 automation, that is to include the automated portion of driving to be cognizant of the surrounding environment, of which the system failed to recognize the stop sign, thus giving the driver the impression that it wouldve been okay to take their eyes off the road momentarily. ","1","1","","3","","35","1","","2","60","558980cdfdf99b7ae47f5a75"
"2023-10-20 14:07:44","2023-10-20 14:10:08","0","Anonymized","100","144","1","2023-10-20 14:10:09","R_2wdGQvDJUyXF8eI","","","","","Anonymized","Anonymized","anonymous","EN","1","62853cf2f51347a8c9c1dd0c","2","2","1","4","3","","","73","100","64","83","I think the liability falls on both parties, but it should primarily be on the human. He shouldn't have taken his eyes off of the road","2","","","","","","","","","","1","","4","","31","3","","1","73","62853cf2f51347a8c9c1dd0c"
"2023-10-20 14:06:25","2023-10-20 14:10:24","0","Anonymized","100","239","1","2023-10-20 14:10:25","R_1jsafUEcQ3OGq9x","","","","","Anonymized","Anonymized","anonymous","EN","1","5b5a29136fc6bb0001d3ba83","2","2","2","4","5","","","70","21","70","40","People generally expect automated driving to work when they get a car with those functions. I believe the company should be liable because the product didn't function as intended.","2","","","","","","","","","","2","","5","","23","3","","1","70","5b5a29136fc6bb0001d3ba83"
"2023-10-20 14:06:52","2023-10-20 14:10:55","0","Anonymized","100","243","1","2023-10-20 14:10:56","R_1jNy1cCYds8vKqJ","","","","","Anonymized","Anonymized","anonymous","EN","1","63f656dc00e6db9d93e08119","2","2","2","4","","","","","","","","","","5","","","40","55","71","60","I feel that the driver should always be aware, but it seems like the company should have identified th stop sign in the scenario and activated safety features. It seems like the technology missed an opportunity to prove that it is worth it's utility. ","1","2","","3","","33","5","","1","15","63f656dc00e6db9d93e08119"
"2023-10-20 14:06:01","2023-10-20 14:11:25","0","Anonymized","100","324","1","2023-10-20 14:11:26","R_31FrjqcMG8BCX0n","","","","","Anonymized","Anonymized","anonymous","EN","1","62d04f92bfa53e94ef2fabaf","2","2","2","4","","","","","","","","","","3","","","100","60","100","60","The intended purpose of the self driving car is to recognize the stop sign. If it was switched on and it fails, then I think the system is at fault. However, I still have to give some fault for the driving for looking away too long. Even though it's on, he should still be responsible to watch the system.","1","1","","3","","39","4","","1","60","62d04f92bfa53e94ef2fabaf"
"2023-10-20 14:08:45","2023-10-20 14:11:40","0","Anonymized","100","174","1","2023-10-20 14:11:40","R_31nJlxdpZZ8DmVS","","","","","Anonymized","Anonymized","anonymous","EN","1","5966aae6d9e2860001b26dc7","2","2","2","4","","","","","","","","","","5","","","10","100","20","100","Ultimately, the human driver is responsible for the car regardless of whether he makes use of the copilot functionality.","1","2","","3","","52","5","","1","65","5966aae6d9e2860001b26dc7"
"2023-10-20 14:08:50","2023-10-20 14:11:55","0","Anonymized","100","185","1","2023-10-20 14:11:56","R_2CxHKVzizF9MwQ4","","","","","Anonymized","Anonymized","anonymous","EN","1","5ed59b175d4222135fddf229","2","2","2","4","","","","","","","","","","","4","1","47","90","53","97","No matter the amount of AI assistance, we have to hold the driver responsible for accidents. If we are to maintain our stance that humans are more valuable than a machine.","1","1","","3","","51","4","","1","37","5ed59b175d4222135fddf229"
"2023-10-20 14:09:59","2023-10-20 14:12:06","0","Anonymized","100","127","1","2023-10-20 14:12:07","R_0qC6NtXHplDKQiR","","","","","Anonymized","Anonymized","anonymous","EN","1","5fdf97876903be00083bc361","2","2","2","4","5","","","62","61","69","70","The human could very easily have noticed the stop sign but the autopilot engaged as a result of the human driver on the phone and should be good enough to make a simple stop at a stop sign","2","","","","","","","","","","1","","3","","30","4","","1","17","5fdf97876903be00083bc361"
