"StartDate","EndDate","Status","IPAddress","Progress","Duration..in.seconds.","Finished","RecordedDate","ResponseId","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","LocationLatitude","LocationLongitude","DistributionChannel","UserLanguage","ic","prolific_id","att_1","att_2","comp_1","comp_2","auto_1","control_auto_10","hands_off_auto_10","watch_auto_10","nap_auto_10","comp_3","co_1","control_co_10","hands_off_co_10","watch_co_10","nap_co_10","comp_3.1","unsafe_self_10","worried_self_10","unsafe_others_10","worried_others_10","likely_others_10","likely_self_10","concern_others_10","concern_self_10","gender","gender_4_TEXT","ethnicity","ethnicity_6_TEXT","age","education","education_8_TEXT","license","ai_knowledge_1","workerID","hitID","assignmentId","TimeVehicleStopped"
"2023-12-21 15:00:15","2023-12-21 15:03:24","0","Anonymized","100","189","1","2023-12-21 15:03:26","R_5IWoKSPPCRrrumv","","","","","Anonymized","Anonymized","anonymous","EN","1","657a21547889c89041a48b34","2","2","2","4","","","","","","","6","63","76","66","84","1","69","80","80","72","40","63","81","69","1","","2","","25","4","","1","30","","","","1.64"
"2023-12-21 14:57:21","2023-12-21 15:03:27","0","Anonymized","100","365","1","2023-12-21 15:03:28","R_1wpFRhXVApIFN2j","","","","","Anonymized","Anonymized","anonymous","EN","1","5ec1c41a1f98090e8c119332","2","2","2","4","3","19","35","20","8","1","","","","","","","57","59","75","74","58","28","74","37","1","","3","","36","1","","1","25","","","","17.49"
"2023-12-21 14:57:14","2023-12-21 15:03:50","0","Anonymized","100","396","1","2023-12-21 15:03:51","R_6Zc1zovhqIML9KN","","","","","Anonymized","Anonymized","anonymous","EN","1","58066bf52d948b00014ba876","2","2","2","4","","","","","","","4","64","75","75","41","1","73","74","77","85","69","61","88","78","2","","1","","30","3","","1","30","","","","19.15"
"2023-12-21 15:01:24","2023-12-21 15:04:29","0","Anonymized","100","185","1","2023-12-21 15:04:30","R_1wExbFcgGMyIl42","","","","","Anonymized","Anonymized","anonymous","EN","1","63eeb8307336840f14b9330e","2","2","2","4","3","28","64","26","20","1","","","","","","","67","84","68","68","58","61","74","68","2","","3","","40","3","","1","33","","","","9.01"
"2023-12-21 14:58:45","2023-12-21 15:04:39","0","Anonymized","100","354","1","2023-12-21 15:04:40","R_5IZ7aPiHWFxKyvc","","","","","Anonymized","Anonymized","anonymous","EN","1","654e8d16c3b64f11c561a9c7","2","2","2","4","6","10","30","30","0","2","","","","","","","51","51","55","51","51","34","75","51","1","","3","","56","4","","1","70","","","","8.65"
"2023-12-21 15:00:25","2023-12-21 15:04:49","0","Anonymized","100","264","1","2023-12-21 15:04:50","R_5PhSRWO8eVc8gmd","","","","","Anonymized","Anonymized","anonymous","EN","1","63bc720a472a01794d346588","2","2","2","4","","","","","","","4","100","100","85","25","1","90","80","60","65","70","90","65","80","2","","3","","22","3","","1","30","","","","18.27"
"2023-12-21 15:00:32","2023-12-21 15:05:20","0","Anonymized","100","288","1","2023-12-21 15:05:21","R_5dbFn93CZHIvpfi","","","","","Anonymized","Anonymized","anonymous","EN","1","5dd5e27fe25acf59990e1adf","2","2","2","4","4","82","70","29","28","1","","","","","","","74","72","71","71","72","71","81","72","1","","3","","30","4","","1","69","","","","12.02"
"2023-12-21 14:55:50","2023-12-21 15:05:21","0","Anonymized","100","570","1","2023-12-21 15:05:21","R_1qk8CTVmmnXWcCK","","","","","Anonymized","Anonymized","anonymous","EN","1","63bd0327f50b98c5d4f9c628","2","2","2","4","6","70","60","39","8","1","","","","","","","60","61","70","70","70","66","70","61","2","","3","","54","2","","1","30","","","","19.15"
"2023-12-21 15:01:52","2023-12-21 15:05:23","0","Anonymized","100","210","1","2023-12-21 15:05:23","R_5dFvFyTMd22ktg4","","","","","Anonymized","Anonymized","anonymous","EN","1","655b282376eb74c73197bac3","2","2","2","4","5","70","72","10","0","1","","","","","","","41","40","69","80","70","70","81","20","1","","3","","49","4","","1","30","","","","10.66"
"2023-12-21 15:00:49","2023-12-21 15:05:27","0","Anonymized","100","278","1","2023-12-21 15:05:28","R_5mgDkFx8TI6XbBf","","","","","Anonymized","Anonymized","anonymous","EN","1","5a4a94fef7b7bc00014e1462","2","2","2","4","","","","","","","4","69","82","83","87","2","66","85","60","70","90","78","80","74","1","","4","","34","1","","2","28","","","","17.16"
"2023-12-21 14:57:25","2023-12-21 15:05:30","0","Anonymized","100","484","1","2023-12-21 15:05:30","R_5EaLNkrTgi64DhP","","","","","Anonymized","Anonymized","anonymous","EN","1","65341e847687a1235b1bee61","2","1","2","4","","","","","","","5","100","100","10","0","1","11","24","69","67","21","0","72","71","1","","3","","67","5","","1","70","","","","18.72"
"2023-12-21 15:01:43","2023-12-21 15:05:32","0","Anonymized","100","228","1","2023-12-21 15:05:32","R_3OGvoOhZaal1Rjb","","","","","Anonymized","Anonymized","anonymous","EN","1","5ee92b925f0f482bb1e73668","2","2","2","4","","","","","","","4","50","40","60","15","1","60","60","70","40","60","50","70","60","1","","4","","44","3","","1","60","","","","18.46"
"2023-12-21 14:59:57","2023-12-21 15:06:18","0","Anonymized","100","381","1","2023-12-21 15:06:19","R_7JDW9ckeSEoBXo2","","","","","Anonymized","Anonymized","anonymous","EN","1","6091ebb375f9f6e9e1acaef8","2","2","2","4","","","","","","","2","2","61","42","19","1","100","100","92","81","54","100","66","100","1","","4","","23","4","","1","66","","","","17.14"
"2023-12-21 15:01:15","2023-12-21 15:06:22","0","Anonymized","100","306","1","2023-12-21 15:06:22","R_3gYrVHf7zQbPpin","","","","","Anonymized","Anonymized","anonymous","EN","1","6115ddc1b0981cea63afacce","2","2","2","4","","","","","","","4","27","29","61","13","1","73","81","72","66","83","63","73","66","1","","3","","24","4","","2","11","","","","17.27"
"2023-12-21 15:02:44","2023-12-21 15:06:31","0","Anonymized","100","227","1","2023-12-21 15:06:32","R_5L7IFDczMNkwswp","","","","","Anonymized","Anonymized","anonymous","EN","1","654281dc418a3f4f38c24932","2","2","2","4","5","40","60","10","30","1","","","","","","","75","75","60","55","55","66","60","65","1","","6","pacific islander","28","4","","1","10","","","","16.29"
"2023-12-21 15:02:26","2023-12-21 15:06:32","0","Anonymized","100","246","1","2023-12-21 15:06:33","R_3DVlXvYKxxJZdjQ","","","","","Anonymized","Anonymized","anonymous","EN","1","63e56525a8fb39289dbe8f26","2","2","2","4","","","","","","","2","10","60","80","0","1","60","60","100","90","100","70","100","60","1","","3","","36","2","","1","40","","","","17.59"
"2023-12-21 15:01:27","2023-12-21 15:06:34","0","Anonymized","100","307","1","2023-12-21 15:06:35","R_1ZcBrnqwznEfOQV","","","","","Anonymized","Anonymized","anonymous","EN","1","6577ad62f980b50a1ddcd339","2","2","2","4","6","50","50","20","10","1","","","","","","","80","80","70","70","80","80","80","80","2","","3","","29","5","","1","30","","","","17.94"
"2023-12-21 15:03:12","2023-12-21 15:06:38","0","Anonymized","100","206","1","2023-12-21 15:06:39","R_5g1LjTJv1js86mp","","","","","Anonymized","Anonymized","anonymous","EN","1","5bb9cca600312000015713d8","2","2","2","4","","","","","","","5","50","30","25","0","1","80","80","85","85","66","70","75","70","1","","3","","29","4","","1","30","","","","17.08"
"2023-12-21 15:01:24","2023-12-21 15:07:17","0","Anonymized","100","353","1","2023-12-21 15:07:18","R_5CDJ0pIAZYXC7sM","","","","","Anonymized","Anonymized","anonymous","EN","1","5e64a02eb7d70b20f250b129","2","2","2","4","6","80","81","87","31","2","","","","","","","92","80","89","80","55","60","92","70","2","","3","","65","3","","1","51","","","","8.60"
"2023-12-21 15:02:10","2023-12-21 15:07:20","0","Anonymized","100","309","1","2023-12-21 15:07:20","R_7QnuMIjpOtxgcI8","","","","","Anonymized","Anonymized","anonymous","EN","1","5b6f73c4086b4600018c0636","2","2","1","4","","","","","","","3","18","14","62","0","2","68","82","41","62","65","60","62","51","2","","3","","47","3","","1","20","","","","18.11"
"2023-12-21 15:05:13","2023-12-21 15:07:46","0","Anonymized","100","152","1","2023-12-21 15:07:47","R_3PjVBwmk9FGrGF3","","","","","Anonymized","Anonymized","anonymous","EN","1","6560f67c8dd822493532edd4","2","1","2","4","4","31","31","29","20","1","","","","","","","62","63","59","61","56","58","61","64","1","","4","","26","4","","1","55","","","","8.03"
"2023-12-21 15:03:40","2023-12-21 15:08:43","0","Anonymized","100","302","1","2023-12-21 15:08:44","R_6DFMdnh4YHNS2e1","","","","","Anonymized","Anonymized","anonymous","EN","1","5f8f144a0b55a111b414e36a","2","2","2","4","6","100","100","100","71","1","","","","","","","100","100","73","100","38","24","100","82","1","","3","","31","5","","1","74","","","","16.94"
"2023-12-21 14:58:13","2023-12-21 15:08:51","0","Anonymized","100","638","1","2023-12-21 15:08:52","R_5jgTTiFC4tFm3Op","","","","","Anonymized","Anonymized","anonymous","EN","1","5e20a27f25a4d03b9ee10bc6","2","2","2","4","6","0","0","0","0","1","","","","","","","83","83","100","100","90","10","92","85","1","","4","","37","4","","1","60","","","","7.33"
"2023-12-21 15:04:48","2023-12-21 15:09:01","0","Anonymized","100","253","1","2023-12-21 15:09:02","R_1V2q10XkX6MmNTr","","","","","Anonymized","Anonymized","anonymous","EN","1","65454d500d28476594689947","2","2","1","4","5","91","70","80","10","1","","","","","","","91","94","92","94","70","18","92","81","2","","2","","48","4","","1","8","","","","17.13"
"2023-12-21 15:03:16","2023-12-21 15:09:11","0","Anonymized","100","355","1","2023-12-21 15:09:12","R_6MQdLFfYBJpQbs2","","","","","Anonymized","Anonymized","anonymous","EN","1","6569ef3f558b356798e21e94","2","1","2","4","5","62","70","53","1","1","","","","","","","41","40","80","62","68","20","77","35","1","","3","","62","5","","1","60","","","","16.56"
"2023-12-21 15:06:10","2023-12-21 15:09:19","0","Anonymized","100","188","1","2023-12-21 15:09:20","R_1e8E34VHZVt8DUB","","","","","Anonymized","Anonymized","anonymous","EN","1","57bfc1beef05670001ee84c2","2","2","2","4","6","44","31","49","4","1","","","","","","","4","9","95","89","84","4","89","1","1","","3","","29","4","","1","78","","","","18.57"
"2023-12-21 15:05:27","2023-12-21 15:09:25","0","Anonymized","100","238","1","2023-12-21 15:09:26","R_1iDNV0mTRs2ECIx","","","","","Anonymized","Anonymized","anonymous","EN","1","655fa6bf1cfd3bd5343e7778","2","2","1","4","","","","","","","4","70","70","55","75","1","70","80","90","100","70","80","80","100","2","","2","","26","4","","1","60","","","",""
"2023-12-21 15:06:18","2023-12-21 15:09:31","0","Anonymized","100","193","1","2023-12-21 15:09:32","R_7zAYlP9alAzV4L4","","","","","Anonymized","Anonymized","anonymous","EN","1","63d02e1aad0bc2a7bff2f925","2","2","2","4","6","70","68","69","0","1","","","","","","","56","61","78","76","71","57","82","72","1","","3","","22","3","","1","79","","","","17.04"
"2023-12-21 15:05:53","2023-12-21 15:09:40","0","Anonymized","100","226","1","2023-12-21 15:09:40","R_6f0Nd4l2rrIsbKe","","","","","Anonymized","Anonymized","anonymous","EN","1","57cb1fa33579c90001ab5183","2","2","2","4","","","","","","","4","25","10","26","0","1","85","100","85","80","85","85","100","100","2","","3","","25","7","","1","75","","","","8.75"
"2023-12-21 15:04:45","2023-12-21 15:09:44","0","Anonymized","100","299","1","2023-12-21 15:09:45","R_1EoQFwZcQSyXsHr","","","","","Anonymized","Anonymized","anonymous","EN","1","60d8c3f7b29ef0af10d9203b","2","2","2","4","","","","","","","5","70","70","10","0","2","90","90","50","50","50","50","65","90","1","","3","","38","1","","1","30","","","","8.04"
"2023-12-21 15:06:55","2023-12-21 15:09:59","0","Anonymized","100","183","1","2023-12-21 15:10:00","R_7P6F9Y6H46rQ3sQ","","","","","Anonymized","Anonymized","anonymous","EN","1","5f9b05167e97592c4251373b","2","2","2","4","","","","","","","5","4","2","3","7","1","95","95","90","76","61","91","91","83","2","","3","","26","3","","1","4","","","","10.97"
"2023-12-21 15:05:46","2023-12-21 15:10:55","0","Anonymized","100","309","1","2023-12-21 15:10:55","R_7ClwONCMag94wu3","","","","","Anonymized","Anonymized","anonymous","EN","1","6543a41a101b3df6148e6633","2","2","2","4","6","80","81","70","20","2","","","","","","","60","61","71","82","61","61","72","61","1","","3","","61","3","","1","61","","","","18.44"
"2023-12-21 15:08:04","2023-12-21 15:11:33","0","Anonymized","100","209","1","2023-12-21 15:11:34","R_1oNsqjOwiyFuyDn","","","","","Anonymized","Anonymized","anonymous","EN","1","60ceeec3a0bed4a1e603b8d7","2","2","2","4","","","","","","","2","30","30","49","29","1","78","68","78","77","85","78","80","67","1","","2","","33","4","","1","42","","","","18.03"
"2023-12-21 15:07:51","2023-12-21 15:11:45","0","Anonymized","100","233","1","2023-12-21 15:11:46","R_10Muc9X9EmIatk5","","","","","Anonymized","Anonymized","anonymous","EN","1","6549067ce0214a4aea3e713a","2","2","1","4","1","0","0","42","0","1","","","","","","","47","41","46","47","35","9","100","37","2","","4","","46","3","","1","46","","","","8.61"
"2023-12-21 15:06:20","2023-12-21 15:12:08","0","Anonymized","100","347","1","2023-12-21 15:12:08","R_3evxtqbtWh25vtD","","","","","Anonymized","Anonymized","anonymous","EN","1","65316daef21741170a068265","2","2","2","4","","","","","","","2","10","39","41","9","1","98","68","98","100","81","72","100","97","2","","3","","41","4","","1","82","","","","9.25"
"2023-12-21 15:02:14","2023-12-21 15:12:20","0","Anonymized","100","606","1","2023-12-21 15:12:21","R_3feq8mXUIlAYiJI","","","","","Anonymized","Anonymized","anonymous","EN","1","5fbc897e9b4bfe16738cc2f4","2","2","2","4","","","","","","","6","70","72","30","0","1","70","70","80","100","72","51","70","80","1","","1","","33","5","","1","63","","","","19.32"
"2023-12-21 15:08:02","2023-12-21 15:13:13","0","Anonymized","100","310","1","2023-12-21 15:13:13","R_3J8VOyu30AFHAov","","","","","Anonymized","Anonymized","anonymous","EN","1","5f6c954679e95605af7b3e8a","2","2","1","4","3","80","22","78","35","1","","","","","","","81","41","64","63","40","36","79","31","1","","1","","32","1","","2","57","","","",""
"2023-12-21 15:07:59","2023-12-21 15:13:45","0","Anonymized","100","346","1","2023-12-21 15:13:46","R_1CxlCo8z2S4MiY0","","","","","Anonymized","Anonymized","anonymous","EN","1","5cd8a78e0f0de600018e782f","2","2","2","4","6","17","27","35","10","1","","","","","","","71","70","61","81","53","56","57","75","1","","4","","32","3","","1","43","","","","16.58"
"2023-12-21 15:08:18","2023-12-21 15:14:01","0","Anonymized","100","342","1","2023-12-21 15:14:01","R_189J7wMTP1QDMLT","","","","","Anonymized","Anonymized","anonymous","EN","1","6023110345b1fd162cd496d6","2","2","2","4","5","48","61","20","40","1","","","","","","","71","89","78","75","49","63","73","88","2","","4","","23","1","","1","29","","","","17.74"
"2023-12-21 15:05:49","2023-12-21 15:14:29","0","Anonymized","100","519","1","2023-12-21 15:14:30","R_1dnxJCohj50bcW2","","","","","Anonymized","Anonymized","anonymous","EN","1","63b7a922a4504c5715852e9c","2","2","2","4","6","70","70","80","40","1","","","","","","","20","30","10","10","30","30","15","30","2","","4","","30","1","","1","30","","","","18.02"
"2023-12-21 15:04:22","2023-12-21 15:14:29","0","Anonymized","100","606","1","2023-12-21 15:14:30","R_3poK6FIgV32RvcB","","","","","Anonymized","Anonymized","anonymous","EN","1","5c8541b79c5a3000016b2597","2","2","2","4","","","","","","","6","7","5","10","0","1","69","65","72","64","70","67","66","66","1","","3","","50","4","","1","71","","","","18.11"
"2023-12-21 15:03:49","2023-12-21 15:15:41","0","Anonymized","100","712","1","2023-12-21 15:15:41","R_6U6hZ7b7yIx4kHO","","","","","Anonymized","Anonymized","anonymous","EN","1","64727ea9591087aef21f3dcf","2","2","2","4","","","","","","","6","91","92","93","89","1","86","97","91","90","93","92","93","90","1","","3","","56","4","","1","70","","","","18.31"
"2023-12-21 15:07:31","2023-12-21 15:15:50","0","Anonymized","100","498","1","2023-12-21 15:15:50","R_3TgMkqtfshsdWbT","","","","","Anonymized","Anonymized","anonymous","EN","1","65674425712bc5ccb6f48eb5","2","2","2","4","3","54","47","45","45","1","","","","","","","58","57","55","62","54","56","55","54","1","","1","","26","5","","1","70","","","","10.02"
"2023-12-21 15:03:47","2023-12-21 15:16:33","0","Anonymized","100","765","1","2023-12-21 15:16:34","R_6AF52l2QZYJHcKz","","","","","Anonymized","Anonymized","anonymous","EN","1","6448503fab8d495eb76b51b0","2","2","2","4","","","","","","","4","0","0","0","0","1","17","33","7","17","58","17","21","95","2","","3","","56","4","","1","22","","","","8.59"
